,precision,recall,thresholds
144,0.2012448132780083,1.0,0.005339205265045166
145,0.20166320166320167,1.0,0.005369763821363449
146,0.20208333333333334,1.0,0.005388353485614061
147,0.20250521920668058,1.0,0.005412125959992409
148,0.20292887029288703,1.0,0.005515158176422119
149,0.20335429769392033,1.0,0.005621571559458971
150,0.20378151260504201,1.0,0.005673220846801996
151,0.20421052631578948,1.0,0.005701120942831039
152,0.20464135021097046,1.0,0.005735750775784254
153,0.20507399577167018,1.0,0.005758695770055056
154,0.2055084745762712,1.0,0.00582690816372633
155,0.2059447983014862,1.0,0.005836916156113148
156,0.20638297872340425,1.0,0.005934823304414749
157,0.2068230277185501,1.0,0.006030114833265543
158,0.20726495726495728,1.0,0.006035187281668186
159,0.20770877944325483,1.0,0.00604411493986845
160,0.20815450643776823,1.0,0.006103223189711571
161,0.2086021505376344,1.0,0.006176032591611147
162,0.20905172413793102,1.0,0.006190985906869173
163,0.20950323974082075,1.0,0.006249957252293825
164,0.20995670995670995,1.0,0.006277482956647873
165,0.210412147505423,1.0,0.006374273914843798
166,0.2108695652173913,1.0,0.006385782267898321
167,0.2113289760348584,1.0,0.006408319342881441
168,0.21179039301310043,1.0,0.006442010868340731
169,0.212253829321663,1.0,0.0064670490100979805
170,0.21271929824561403,1.0,0.006612951867282391
171,0.21318681318681318,1.0,0.006614412181079388
172,0.21365638766519823,1.0,0.006619655527174473
173,0.2141280353200883,1.0,0.006630347575992346
174,0.21460176991150443,1.0,0.006669591646641493
175,0.21507760532150777,1.0,0.006878840737044811
176,0.21555555555555556,1.0,0.006968766450881958
177,0.21603563474387527,1.0,0.007002087775617838
178,0.21651785714285715,1.0,0.007003138307482004
179,0.21700223713646533,1.0,0.007079937495291233
180,0.21748878923766815,1.0,0.0071177175268530846
181,0.21797752808988763,1.0,0.0071257795207202435
182,0.21621621621621623,0.9896907216494846,0.00715853413566947
183,0.21670428893905191,0.9896907216494846,0.007197988219559193
184,0.2171945701357466,0.9896907216494846,0.007204949855804443
185,0.21768707482993196,0.9896907216494846,0.007219583261758089
186,0.21818181818181817,0.9896907216494846,0.007238086313009262
187,0.21867881548974943,0.9896907216494846,0.007268635090440512
188,0.2191780821917808,0.9896907216494846,0.007314246613532305
189,0.21967963386727687,0.9896907216494846,0.007358016446232796
190,0.22018348623853212,0.9896907216494846,0.007366330828517675
191,0.2206896551724138,0.9896907216494846,0.007535160984843969
192,0.22119815668202766,0.9896907216494846,0.007557942532002926
193,0.22170900692840648,0.9896907216494846,0.007558060344308615
194,0.2222222222222222,0.9896907216494846,0.0077017853036522865
195,0.22273781902552203,0.9896907216494846,0.007782023400068283
196,0.22325581395348837,0.9896907216494846,0.00782671570777893
197,0.22377622377622378,0.9896907216494846,0.007864764891564846
198,0.22429906542056074,0.9896907216494846,0.007871844805777073
199,0.22482435597189696,0.9896907216494846,0.007964047603309155
200,0.22535211267605634,0.9896907216494846,0.008028864860534668
201,0.22588235294117648,0.9896907216494846,0.008124005980789661
202,0.22641509433962265,0.9896907216494846,0.00817647110670805
203,0.22695035460992907,0.9896907216494846,0.008194123394787312
204,0.22748815165876776,0.9896907216494846,0.00820903293788433
205,0.22802850356294538,0.9896907216494846,0.008293304592370987
206,0.22857142857142856,0.9896907216494846,0.008368727751076221
207,0.22911694510739858,0.9896907216494846,0.008446038700640202
208,0.22966507177033493,0.9896907216494846,0.008485323749482632
209,0.2302158273381295,0.9896907216494846,0.008640214800834656
210,0.23076923076923078,0.9896907216494846,0.008740908466279507
211,0.23132530120481928,0.9896907216494846,0.008793099783360958
212,0.2318840579710145,0.9896907216494846,0.00886041484773159
213,0.2324455205811138,0.9896907216494846,0.00890355370938778
214,0.23300970873786409,0.9896907216494846,0.009006701409816742
215,0.23357664233576642,0.9896907216494846,0.009019534103572369
216,0.23414634146341465,0.9896907216494846,0.009288105182349682
217,0.23471882640586797,0.9896907216494846,0.009659860283136368
218,0.23529411764705882,0.9896907216494846,0.00972650945186615
219,0.23587223587223588,0.9896907216494846,0.009731471538543701
220,0.23645320197044334,0.9896907216494846,0.009891304187476635
221,0.23703703703703705,0.9896907216494846,0.01006193459033966
222,0.2376237623762376,0.9896907216494846,0.01013459637761116
223,0.23821339950372208,0.9896907216494846,0.01020886655896902
224,0.236318407960199,0.979381443298969,0.010269198566675186
225,0.23690773067331672,0.979381443298969,0.01050400361418724
226,0.235,0.9690721649484536,0.010532887652516365
227,0.23558897243107768,0.9690721649484536,0.01064919400960207
228,0.23618090452261306,0.9690721649484536,0.010662793181836605
229,0.2367758186397985,0.9690721649484536,0.010695336386561394
230,0.23737373737373738,0.9690721649484536,0.010747657157480717
231,0.2379746835443038,0.9690721649484536,0.010952162556350231
232,0.23857868020304568,0.9690721649484536,0.010956879705190659
233,0.23918575063613232,0.9690721649484536,0.011011903174221516
234,0.23979591836734693,0.9690721649484536,0.011016485281288624
235,0.24040920716112532,0.9690721649484536,0.011062536388635635
236,0.24102564102564103,0.9690721649484536,0.011108196340501308
237,0.2416452442159383,0.9690721649484536,0.011249232105910778
238,0.2422680412371134,0.9690721649484536,0.011258389800786972
239,0.24289405684754523,0.9690721649484536,0.011276185512542725
240,0.24352331606217617,0.9690721649484536,0.011465710587799549
241,0.24415584415584415,0.9690721649484536,0.011497392319142818
242,0.24479166666666666,0.9690721649484536,0.011560279875993729
243,0.2454308093994778,0.9690721649484536,0.011662482284009457
244,0.24607329842931938,0.9690721649484536,0.01172774937003851
245,0.24671916010498687,0.9690721649484536,0.011780345812439919
246,0.24736842105263157,0.9690721649484536,0.011790108866989613
247,0.24802110817941952,0.9690721649484536,0.011837108060717583
248,0.24867724867724866,0.9690721649484536,0.012172991409897804
249,0.2493368700265252,0.9690721649484536,0.012378210201859474
250,0.25,0.9690721649484536,0.012495217844843864
251,0.25066666666666665,0.9690721649484536,0.012501537799835205
252,0.25133689839572193,0.9690721649484536,0.012741528451442719
253,0.2520107238605898,0.9690721649484536,0.013095604255795479
254,0.25268817204301075,0.9690721649484536,0.013211335986852646
255,0.25336927223719674,0.9690721649484536,0.013212006539106369
256,0.25405405405405407,0.9690721649484536,0.013237973675131798
257,0.25474254742547425,0.9690721649484536,0.013339844532310963
258,0.2554347826086957,0.9690721649484536,0.01361908670514822
259,0.2561307901907357,0.9690721649484536,0.013765024021267891
260,0.2568306010928962,0.9690721649484536,0.013796428218483925
261,0.25753424657534246,0.9690721649484536,0.014031609520316124
262,0.25824175824175827,0.9690721649484536,0.014061869122087955
263,0.25895316804407714,0.9690721649484536,0.014121006242930889
264,0.2596685082872928,0.9690721649484536,0.014273364096879959
265,0.26038781163434904,0.9690721649484536,0.014520177617669106
266,0.2611111111111111,0.9690721649484536,0.014725306071341038
267,0.2618384401114206,0.9690721649484536,0.014980977401137352
268,0.26256983240223464,0.9690721649484536,0.015067709609866142
269,0.26330532212885155,0.9690721649484536,0.015090009197592735
270,0.2640449438202247,0.9690721649484536,0.015124491415917873
271,0.2647887323943662,0.9690721649484536,0.015144584700465202
272,0.2655367231638418,0.9690721649484536,0.01516734529286623
273,0.26628895184135976,0.9690721649484536,0.01522031333297491
274,0.26704545454545453,0.9690721649484536,0.015227992087602615
275,0.2678062678062678,0.9690721649484536,0.015308331698179245
276,0.26857142857142857,0.9690721649484536,0.015378793701529503
277,0.2664756446991404,0.9587628865979382,0.015460670925676823
278,0.2672413793103448,0.9587628865979382,0.01549153495579958
279,0.2680115273775216,0.9587628865979382,0.01565144769847393
280,0.26878612716763006,0.9587628865979382,0.015652330592274666
281,0.26956521739130435,0.9587628865979382,0.015712378546595573
282,0.2703488372093023,0.9587628865979382,0.01578403450548649
283,0.27113702623906705,0.9587628865979382,0.015985501930117607
284,0.2719298245614035,0.9587628865979382,0.016261640936136246
285,0.2727272727272727,0.9587628865979382,0.01635199785232544
286,0.2735294117647059,0.9587628865979382,0.016414061188697815
287,0.2743362831858407,0.9587628865979382,0.016460616141557693
288,0.27514792899408286,0.9587628865979382,0.016519544646143913
289,0.27596439169139464,0.9587628865979382,0.016765842214226723
290,0.2767857142857143,0.9587628865979382,0.017139911651611328
291,0.27761194029850744,0.9587628865979382,0.017236411571502686
292,0.27844311377245506,0.9587628865979382,0.017308155074715614
293,0.27927927927927926,0.9587628865979382,0.017939718440175056
294,0.28012048192771083,0.9587628865979382,0.01801157370209694
295,0.27794561933534745,0.9484536082474226,0.018039431422948837
296,0.2787878787878788,0.9484536082474226,0.01807599887251854
297,0.2796352583586626,0.9484536082474226,0.018145136535167694
298,0.2804878048780488,0.9484536082474226,0.01817505434155464
299,0.28134556574923547,0.9484536082474226,0.0186399444937706
300,0.2822085889570552,0.9484536082474226,0.018934164196252823
301,0.28307692307692306,0.9484536082474226,0.019088024273514748
302,0.2839506172839506,0.9484536082474226,0.01931115612387657
303,0.2848297213622291,0.9484536082474226,0.019342711195349693
304,0.2857142857142857,0.9484536082474226,0.019601810723543167
305,0.2866043613707165,0.9484536082474226,0.01986856386065483
306,0.2875,0.9484536082474226,0.019998496398329735
307,0.2884012539184953,0.9484536082474226,0.02016363851726055
308,0.2893081761006289,0.9484536082474226,0.02025861293077469
309,0.2902208201892745,0.9484536082474226,0.020268164575099945
310,0.2911392405063291,0.9484536082474226,0.020356707274913788
311,0.2920634920634921,0.9484536082474226,0.02041373960673809
312,0.2898089171974522,0.9381443298969072,0.020480651408433914
313,0.29073482428115016,0.9381443298969072,0.02088083140552044
314,0.2916666666666667,0.9381443298969072,0.020955439656972885
315,0.29260450160771706,0.9381443298969072,0.021230224519968033
316,0.29354838709677417,0.9381443298969072,0.02141682431101799
317,0.29449838187702265,0.9381443298969072,0.021470194682478905
318,0.29545454545454547,0.9381443298969072,0.021500667557120323
319,0.2964169381107492,0.9381443298969072,0.021518398076295853
320,0.2973856209150327,0.9381443298969072,0.021586354821920395
321,0.2983606557377049,0.9381443298969072,0.02161766216158867
322,0.2993421052631579,0.9381443298969072,0.021690698340535164
323,0.30033003300330036,0.9381443298969072,0.021743280813097954
324,0.30132450331125826,0.9381443298969072,0.022037092596292496
325,0.3023255813953488,0.9381443298969072,0.02224004827439785
326,0.30333333333333334,0.9381443298969072,0.02231496199965477
327,0.30434782608695654,0.9381443298969072,0.022459235042333603
328,0.3053691275167785,0.9381443298969072,0.02257682755589485
329,0.3063973063973064,0.9381443298969072,0.02286688983440399
330,0.30743243243243246,0.9381443298969072,0.022899338975548744
331,0.30847457627118646,0.9381443298969072,0.023004034534096718
332,0.30952380952380953,0.9381443298969072,0.023133452981710434
333,0.310580204778157,0.9381443298969072,0.023293057456612587
334,0.3116438356164384,0.9381443298969072,0.02352512814104557
335,0.3127147766323024,0.9381443298969072,0.02383546717464924
336,0.3137931034482759,0.9381443298969072,0.023946823552250862
337,0.314878892733564,0.9381443298969072,0.02394775301218033
338,0.3159722222222222,0.9381443298969072,0.024164844304323196
339,0.3170731707317073,0.9381443298969072,0.024619918316602707
340,0.3181818181818182,0.9381443298969072,0.02521481364965439
341,0.3192982456140351,0.9381443298969072,0.025223959237337112
342,0.3204225352112676,0.9381443298969072,0.025452306494116783
343,0.3215547703180212,0.9381443298969072,0.025540219619870186
344,0.32269503546099293,0.9381443298969072,0.025740504264831543
345,0.3238434163701068,0.9381443298969072,0.025960629805922508
346,0.325,0.9381443298969072,0.026045965030789375
347,0.32616487455197135,0.9381443298969072,0.026530524715781212
348,0.3273381294964029,0.9381443298969072,0.027039961889386177
349,0.3285198555956679,0.9381443298969072,0.027179522439837456
350,0.32971014492753625,0.9381443298969072,0.02728310599923134
351,0.33090909090909093,0.9381443298969072,0.02760937809944153
352,0.33211678832116787,0.9381443298969072,0.02771688438951969
353,0.32967032967032966,0.9278350515463918,0.027821030467748642
354,0.33088235294117646,0.9278350515463918,0.02787744626402855
355,0.33210332103321033,0.9278350515463918,0.02795368619263172
356,0.3333333333333333,0.9278350515463918,0.028131216764450073
357,0.3345724907063197,0.9278350515463918,0.02815517783164978
358,0.3358208955223881,0.9278350515463918,0.02845800295472145
359,0.33707865168539325,0.9278350515463918,0.029725313186645508
360,0.3383458646616541,0.9278350515463918,0.030509119853377342
361,0.33584905660377357,0.9175257731958762,0.03070138953626156
362,0.3371212121212121,0.9175257731958762,0.030808143317699432
363,0.33840304182509506,0.9175257731958762,0.031077926978468895
364,0.33969465648854963,0.9175257731958762,0.031185762956738472
365,0.34099616858237547,0.9175257731958762,0.031213102862238884
366,0.3423076923076923,0.9175257731958762,0.03153757378458977
367,0.3436293436293436,0.9175257731958762,0.03200126066803932
368,0.3449612403100775,0.9175257731958762,0.03214479610323906
369,0.3463035019455253,0.9175257731958762,0.032358117401599884
370,0.34765625,0.9175257731958762,0.03341004624962807
371,0.34901960784313724,0.9175257731958762,0.03362758085131645
372,0.3464566929133858,0.9072164948453608,0.034284647554159164
373,0.34782608695652173,0.9072164948453608,0.034435857087373734
374,0.3492063492063492,0.9072164948453608,0.03445768728852272
375,0.350597609561753,0.9072164948453608,0.03459653630852699
376,0.352,0.9072164948453608,0.03671026602387428
377,0.3534136546184739,0.9072164948453608,0.0379352904856205
378,0.3548387096774194,0.9072164948453608,0.038165733218193054
379,0.3562753036437247,0.9072164948453608,0.039232637733221054
380,0.35772357723577236,0.9072164948453608,0.039900217205286026
381,0.35918367346938773,0.9072164948453608,0.04233007878065109
382,0.36065573770491804,0.9072164948453608,0.043006282299757004
383,0.36213991769547327,0.9072164948453608,0.04498117044568062
384,0.36363636363636365,0.9072164948453608,0.04531378298997879
385,0.36099585062240663,0.8969072164948454,0.045773837715387344
386,0.3625,0.8969072164948454,0.04590189829468727
387,0.36401673640167365,0.8969072164948454,0.04597511515021324
388,0.36554621848739494,0.8969072164948454,0.04708347097039223
389,0.3670886075949367,0.8969072164948454,0.04737018421292305
390,0.3686440677966102,0.8969072164948454,0.04746227338910103
391,0.3702127659574468,0.8969072164948454,0.04792484641075134
392,0.3717948717948718,0.8969072164948454,0.04831137880682945
393,0.37339055793991416,0.8969072164948454,0.04904408007860184
394,0.375,0.8969072164948454,0.04912011697888374
395,0.37662337662337664,0.8969072164948454,0.04960120469331741
396,0.3782608695652174,0.8969072164948454,0.05021531879901886
397,0.3799126637554585,0.8969072164948454,0.05025383457541466
398,0.3815789473684211,0.8969072164948454,0.05111423879861832
399,0.3832599118942731,0.8969072164948454,0.05230170860886574
400,0.38495575221238937,0.8969072164948454,0.052420470863580704
401,0.38666666666666666,0.8969072164948454,0.05433183163404465
402,0.38839285714285715,0.8969072164948454,0.056428905576467514
403,0.3901345291479821,0.8969072164948454,0.056989312171936035
404,0.3918918918918919,0.8969072164948454,0.05700270086526871
405,0.3936651583710407,0.8969072164948454,0.05703633278608322
406,0.39545454545454545,0.8969072164948454,0.058713432401418686
407,0.3972602739726027,0.8969072164948454,0.05938225984573364
408,0.3944954128440367,0.8865979381443299,0.05995160713791847
409,0.39631336405529954,0.8865979381443299,0.06035248935222626
410,0.39814814814814814,0.8865979381443299,0.06036921218037605
411,0.4,0.8865979381443299,0.061314985156059265
412,0.40186915887850466,0.8865979381443299,0.06139285862445831
413,0.40375586854460094,0.8865979381443299,0.061817869544029236
414,0.4056603773584906,0.8865979381443299,0.06271808594465256
415,0.4075829383886256,0.8865979381443299,0.06295257806777954
416,0.4095238095238095,0.8865979381443299,0.06404197961091995
417,0.41148325358851673,0.8865979381443299,0.06416086107492447
418,0.41346153846153844,0.8865979381443299,0.06428665667772293
419,0.41545893719806765,0.8865979381443299,0.06501991301774979
420,0.4174757281553398,0.8865979381443299,0.06590083986520767
421,0.4195121951219512,0.8865979381443299,0.0665552020072937
422,0.4215686274509804,0.8865979381443299,0.06770888715982437
423,0.4236453201970443,0.8865979381443299,0.06781215965747833
424,0.42574257425742573,0.8865979381443299,0.07094664871692657
425,0.42786069651741293,0.8865979381443299,0.07214430719614029
426,0.43,0.8865979381443299,0.07251938432455063
427,0.4321608040201005,0.8865979381443299,0.07281392067670822
428,0.43434343434343436,0.8865979381443299,0.07333386689424515
429,0.4365482233502538,0.8865979381443299,0.07505876570940018
430,0.4387755102040816,0.8865979381443299,0.07589010894298553
431,0.441025641025641,0.8865979381443299,0.07589486241340637
432,0.44329896907216493,0.8865979381443299,0.07641584426164627
433,0.44559585492227977,0.8865979381443299,0.07803519815206528
434,0.4479166666666667,0.8865979381443299,0.07885485142469406
435,0.450261780104712,0.8865979381443299,0.0793437510728836
436,0.45263157894736844,0.8865979381443299,0.07990274578332901
437,0.455026455026455,0.8865979381443299,0.08129584044218063
438,0.4574468085106383,0.8865979381443299,0.0826248824596405
439,0.45989304812834225,0.8865979381443299,0.08550212532281876
440,0.46236559139784944,0.8865979381443299,0.08912414312362671
441,0.4648648648648649,0.8865979381443299,0.09009052813053131
442,0.4673913043478261,0.8865979381443299,0.09054335951805115
443,0.46994535519125685,0.8865979381443299,0.09109307080507278
444,0.4725274725274725,0.8865979381443299,0.09236713498830795
445,0.47513812154696133,0.8865979381443299,0.09275970607995987
446,0.4777777777777778,0.8865979381443299,0.09304199367761612
447,0.4748603351955307,0.8762886597938144,0.09372945129871368
448,0.47752808988764045,0.8762886597938144,0.09458831697702408
449,0.480225988700565,0.8762886597938144,0.09494349360466003
450,0.48295454545454547,0.8762886597938144,0.09922028332948685
451,0.48,0.865979381443299,0.1013963371515274
452,0.47701149425287354,0.8556701030927835,0.10286425799131393
453,0.4797687861271676,0.8556701030927835,0.10513240844011307
454,0.48255813953488375,0.8556701030927835,0.1055869534611702
455,0.4853801169590643,0.8556701030927835,0.10584072023630142
456,0.48823529411764705,0.8556701030927835,0.10760179162025452
457,0.4911242603550296,0.8556701030927835,0.10832590609788895
458,0.49404761904761907,0.8556701030927835,0.11143475770950317
459,0.49700598802395207,0.8556701030927835,0.11193441599607468
460,0.5,0.8556701030927835,0.11314745247364044
461,0.503030303030303,0.8556701030927835,0.11678948998451233
462,0.5060975609756098,0.8556701030927835,0.11832638829946518
463,0.50920245398773,0.8556701030927835,0.11952430754899979
464,0.5123456790123457,0.8556701030927835,0.12203755974769592
465,0.515527950310559,0.8556701030927835,0.12294528633356094
466,0.51875,0.8556701030927835,0.12455698102712631
467,0.5220125786163522,0.8556701030927835,0.12462721765041351
468,0.5253164556962026,0.8556701030927835,0.13179898262023926
469,0.5286624203821656,0.8556701030927835,0.13291896879673004
470,0.5256410256410257,0.845360824742268,0.1338053047657013
471,0.5225806451612903,0.8350515463917526,0.1350497305393219
472,0.525974025974026,0.8350515463917526,0.13577376306056976
473,0.5294117647058824,0.8350515463917526,0.13732072710990906
474,0.5328947368421053,0.8350515463917526,0.13867345452308655
475,0.5364238410596026,0.8350515463917526,0.13882975280284882
476,0.54,0.8350515463917526,0.1452838033437729
477,0.5369127516778524,0.8247422680412371,0.1461005061864853
478,0.5405405405405406,0.8247422680412371,0.16240441799163818
479,0.54421768707483,0.8247422680412371,0.16265688836574554
480,0.547945205479452,0.8247422680412371,0.164434015750885
481,0.5517241379310345,0.8247422680412371,0.1644579917192459
482,0.5555555555555556,0.8247422680412371,0.16524994373321533
483,0.5594405594405595,0.8247422680412371,0.18923231959342957
484,0.5563380281690141,0.8144329896907216,0.1896904855966568
485,0.5531914893617021,0.8041237113402062,0.1914415955543518
486,0.5571428571428572,0.8041237113402062,0.19345468282699585
487,0.5539568345323741,0.7938144329896907,0.194477379322052
488,0.5579710144927537,0.7938144329896907,0.1947862058877945
489,0.5620437956204379,0.7938144329896907,0.19529590010643005
490,0.5661764705882353,0.7938144329896907,0.1955047845840454
491,0.5703703703703704,0.7938144329896907,0.19572396576404572
492,0.5746268656716418,0.7938144329896907,0.19794544577598572
493,0.5789473684210527,0.7938144329896907,0.19795972108840942
494,0.5833333333333334,0.7938144329896907,0.20077408850193024
495,0.5877862595419847,0.7938144329896907,0.20221804082393646
496,0.5846153846153846,0.7835051546391752,0.2028326839208603
497,0.5813953488372093,0.7731958762886598,0.21002961695194244
498,0.5859375,0.7731958762886598,0.22046250104904175
499,0.5826771653543307,0.7628865979381443,0.22399276494979858
500,0.5873015873015873,0.7628865979381443,0.23861576616764069
501,0.592,0.7628865979381443,0.24513228237628937
502,0.5967741935483871,0.7628865979381443,0.2812332808971405
503,0.6016260162601627,0.7628865979381443,0.291939377784729
504,0.6065573770491803,0.7628865979381443,0.30381444096565247
505,0.6115702479338843,0.7628865979381443,0.31984856724739075
506,0.6166666666666667,0.7628865979381443,0.32232022285461426
507,0.6218487394957983,0.7628865979381443,0.3278639614582062
508,0.6271186440677966,0.7628865979381443,0.3326890468597412
509,0.6324786324786325,0.7628865979381443,0.33978554606437683
510,0.6379310344827587,0.7628865979381443,0.3462822139263153
511,0.6434782608695652,0.7628865979381443,0.34875911474227905
512,0.6491228070175439,0.7628865979381443,0.3515631854534149
513,0.6548672566371682,0.7628865979381443,0.37678423523902893
